date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-07-12,AG,694,685845,351326,0.1,0.12,51.23,790.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-07-13,AG,1070,685845,352396,0.16,0.12,51.38,795.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-07-14,AG,1085,685845,353481,0.16,0.12,51.54,788.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-07-15,AG,1006,685845,354487,0.15,0.12,51.69,787,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-07-16,AG,1143,685845,355630,0.17,0.12,51.85,824.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-07-17,AG,478,685845,356108,0.07,0.11,51.92,777.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-07-18,AG,33,685845,356141,0,0.11,51.93,765.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-07-19,AG,957,685845,357098,0.14,0.11,52.07,722.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-07-20,AG,742,685845,357840,0.11,0.1,52.18,676.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-07-21,AG,1002,685845,358842,0.15,0.1,52.32,679.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-07-22,AG,700,685845,359542,0.1,0.1,52.42,683.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-07-23,AG,821,685845,360363,0.12,0.1,52.54,689.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-07-24,AG,503,685845,360866,0.07,0.1,52.62,703.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-07-25,AG,61,685845,360927,0.01,0.1,52.63,681,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-07-26,AG,1000,685845,361927,0.15,0.1,52.77,689.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-07-27,AG,839,685845,362766,0.12,0.1,52.89,720.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-07-28,AG,843,685845,363609,0.12,0.1,53.02,708.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-07-29,AG,760,685845,364369,0.11,0.1,53.13,699.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-07-30,AG,1035,685845,365404,0.15,0.1,53.28,706.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-07-31,AG,419,685845,365823,0.06,0.1,53.34,714,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-01,AG,1,685845,365824,0,0.11,53.34,735.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-02,AG,1049,685845,366873,0.15,0.11,53.49,748.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-03,AG,891,685845,367764,0.13,0.11,53.62,755.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-04,AG,991,685845,368755,0.14,0.11,53.77,773,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-05,AG,852,685845,369607,0.12,0.11,53.89,772.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-06,AG,1087,685845,370694,0.16,0.11,54.05,752.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-07,AG,540,685845,371234,0.08,0.11,54.13,733,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-08,AG,0,685845,371234,0,0.1,54.13,698.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-09,AG,908,685845,372142,0.13,0.1,54.26,699.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-10,AG,753,685845,372895,0.11,0.1,54.37,693.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-11,AG,751,685845,373646,0.11,0.1,54.48,682.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-12,AG,856,685845,374502,0.12,0.1,54.6,683.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-13,AG,1044,685845,375546,0.15,0.1,54.76,710.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-14,AG,465,685845,376011,0.07,0.11,54.82,748.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-15,AG,5,685845,376016,0,0.12,54.83,799.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-16,AG,1098,685845,377114,0.16,0.12,54.99,836.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-17,AG,1023,685845,378137,0.15,0.13,55.13,880,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-18,AG,1103,685845,379240,0.16,0.14,55.3,933.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-19,AG,1120,685845,380360,0.16,0.14,55.46,934.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-20,AG,1346,685845,381706,0.2,0.14,55.65,996.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-21,AG,839,685845,382545,0.12,0.15,55.78,1031.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-22,AG,12,685845,382557,0,0.16,55.78,1081.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-23,AG,1534,685845,384091,0.22,0.17,56,1150.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-24,AG,1264,685845,385355,0.18,0.18,56.19,1236.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-25,AG,1454,685845,386809,0.21,0.19,56.4,1294,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-26,AG,1605,685845,388414,0.23,0.19,56.63,1294.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-27,AG,1948,685845,390362,0.28,0.2,56.92,1376.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-28,AG,1241,685845,391603,0.18,0.21,57.1,1419.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-29,AG,18,685845,391621,0,0.21,57.1,1424.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-30,AG,2107,685845,393728,0.31,0.21,57.41,1408.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-08-31,AG,1564,685845,395292,0.23,0.2,57.64,1344.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-01,AG,1488,685845,396780,0.22,0.19,57.85,1308.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-02,AG,1494,685845,398274,0.22,0.19,58.07,1313,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-03,AG,1499,685845,399773,0.22,0.18,58.29,1203.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-04,AG,991,685845,400764,0.14,0.17,58.43,1168.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-05,AG,48,685845,400812,0.01,0.18,58.44,1209.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-06,AG,1339,685845,402151,0.2,0.2,58.64,1377.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-07,AG,1321,685845,403472,0.19,0.22,58.83,1527,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-08,AG,1773,685845,405245,0.26,0.23,59.09,1574.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-09,AG,2674,685845,407919,0.39,0.24,59.48,1646,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-10,AG,2543,685845,410462,0.37,0.26,59.85,1790,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-11,AG,1321,685845,411783,0.19,0.28,60.04,1938.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-12,AG,551,685845,412334,0.08,0.29,60.12,1988.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-13,AG,2347,685845,414681,0.34,0.27,60.46,1875.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-14,AG,2363,685845,417044,0.34,0.26,60.81,1768,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-15,AG,2120,685845,419164,0.31,0.25,61.12,1713.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-16,AG,1881,685845,421045,0.27,0.25,61.39,1705.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-17,AG,1793,685845,422838,0.26,0.23,61.65,1573.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-18,AG,942,685845,423780,0.14,0.21,61.79,1436.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-19,AG,495,685845,424275,0.07,0.19,61.86,1292.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-20,AG,1420,685845,425695,0.21,0.17,62.07,1173.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-21,AG,1405,685845,427100,0.2,0.16,62.27,1093.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-22,AG,1111,685845,428211,0.16,0.15,62.44,1057.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-23,AG,1049,685845,429260,0.15,0.15,62.59,1031,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-24,AG,1232,685845,430492,0.18,0.14,62.77,950.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-25,AG,691,685845,431183,0.1,0.13,62.87,868.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-26,AG,309,685845,431492,0.05,0.12,62.91,810.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-27,AG,858,685845,432350,0.13,0.11,63.04,772.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-28,AG,831,685845,433181,0.12,0.1,63.16,712.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-29,AG,705,685845,433886,0.1,0.1,63.26,681.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-09-30,AG,782,685845,434668,0.11,0.1,63.38,654.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-10-01,AG,811,685845,435479,0.12,0.09,63.5,625.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-10-02,AG,474,685845,435953,0.07,0.09,63.56,595.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-10-03,AG,123,685845,436076,0.02,0.08,63.58,566.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-10-04,AG,653,685845,436729,0.1,0.08,63.68,554.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-10-05,AG,620,685845,437349,0.09,0.08,63.77,543.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-10-06,AG,504,685845,437853,0.07,0.08,63.84,547,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-10-07,AG,698,685845,438551,0.1,0.08,63.94,530.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-10-08,AG,732,685845,439283,0.11,NA,64.05,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-10-09,AG,499,685845,439782,0.07,NA,64.12,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-10-10,AG,10,685845,439792,0,NA,64.12,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2020-12-22,AI,0,16128,0,0,NA,0,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2020-12-23,AI,12,16128,12,0.07,NA,0.07,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2020-12-24,AI,29,16128,41,0.18,NA,0.25,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2020-12-25,AI,0,16128,41,0,0.04,0.25,5.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2020-12-26,AI,0,16128,41,0,0.04,0.25,5.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2020-12-27,AI,0,16128,41,0,0.03,0.25,4.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2020-12-28,AI,0,16128,41,0,0,0.25,0,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2020-12-29,AI,0,16128,41,0,0,0.25,0,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2020-12-30,AI,0,16128,41,0,0,0.25,0,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2020-12-31,AI,0,16128,41,0,0,0.25,0,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-01,AI,0,16128,41,0,0.02,0.25,2.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-02,AI,0,16128,41,0,0.14,0.25,23.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-03,AI,0,16128,41,0,0.2,0.25,32.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-04,AI,19,16128,60,0.12,0.23,0.37,37.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-05,AI,143,16128,203,0.89,0.26,1.26,41.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-06,AI,67,16128,270,0.42,0.26,1.67,41.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-07,AI,31,16128,301,0.19,0.26,1.87,41.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-08,AI,28,16128,329,0.17,0.27,2.04,43.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-09,AI,0,16128,329,0,0.21,2.04,34.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-10,AI,0,16128,329,0,0.18,2.04,28.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-11,AI,36,16128,365,0.22,0.16,2.26,25.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-12,AI,77,16128,442,0.48,0.15,2.74,24.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-13,AI,29,16128,471,0.18,0.15,2.92,24.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-14,AI,8,16128,479,0.05,0.15,2.97,24.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-15,AI,19,16128,498,0.12,0.17,3.09,27.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-16,AI,2,16128,500,0.01,0.2,3.1,32.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-17,AI,0,16128,500,0,0.24,3.1,38.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-18,AI,56,16128,556,0.35,0.27,3.45,44.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-19,AI,115,16128,671,0.71,0.31,4.16,50.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-20,AI,71,16128,742,0.44,0.31,4.6,50.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-21,AI,47,16128,789,0.29,0.31,4.89,50.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-22,AI,60,16128,849,0.37,0.27,5.26,44,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-23,AI,3,16128,852,0.02,0.22,5.28,35.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-24,AI,0,16128,852,0,0.16,5.28,26.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-25,AI,12,16128,864,0.07,0.13,5.36,20.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-26,AI,55,16128,919,0.34,0.09,5.7,14.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-27,AI,6,16128,925,0.04,0.09,5.74,14.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-28,AI,10,16128,935,0.06,0.09,5.8,14.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-29,AI,17,16128,952,0.11,0.08,5.9,13,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-30,AI,0,16128,952,0,0.04,5.9,6.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-01-31,AI,0,16128,952,0,0.04,5.9,6.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-01,AI,3,16128,955,0.02,0.03,5.92,5.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-02,AI,7,16128,962,0.04,0.02,5.96,3.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-03,AI,8,16128,970,0.05,0.02,6.01,3.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-04,AI,2,16128,972,0.01,0.02,6.03,3.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-05,AI,6,16128,978,0.04,0.02,6.06,4,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-06,AI,0,16128,978,0,0.03,6.06,5,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-07,AI,0,16128,978,0,0.08,6.06,12.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-08,AI,5,16128,983,0.03,0.08,6.09,13.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-09,AI,14,16128,997,0.09,0.09,6.18,14.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-10,AI,62,16128,1059,0.38,0.09,6.57,14.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-11,AI,5,16128,1064,0.03,0.09,6.6,14.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-12,AI,18,16128,1082,0.11,0.1,6.71,15.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-13,AI,0,16128,1082,0,0.09,6.71,15.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-14,AI,0,16128,1082,0,0.04,6.71,6.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-15,AI,11,16128,1093,0.07,0.04,6.78,6.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-16,AI,11,16128,1104,0.07,0.03,6.85,4,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-17,AI,0,16128,1104,0,0.03,6.85,4.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-18,AI,5,16128,1109,0.03,0.03,6.88,4.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-19,AI,1,16128,1110,0.01,0.02,6.88,2.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-20,AI,1,16128,1111,0.01,0.04,6.89,5.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-21,AI,0,16128,1111,0,0.06,6.89,8.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-22,AI,0,16128,1111,0,0.05,6.89,8.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-23,AI,32,16128,1143,0.2,0.05,7.09,8.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-24,AI,22,16128,1165,0.14,0.05,7.22,8.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-25,AI,2,16128,1167,0.01,0.05,7.24,8.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-26,AI,0,16128,1167,0,0.05,7.24,8.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-27,AI,1,16128,1168,0.01,0.03,7.24,4.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-02-28,AI,0,16128,1168,0,0.05,7.24,8.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-01,AI,1,16128,1169,0.01,0.07,7.25,10.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-02,AI,5,16128,1174,0.03,0.07,7.28,11,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-03,AI,48,16128,1222,0.3,0.07,7.58,11,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-04,AI,20,16128,1242,0.12,0.07,7.7,11,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-05,AI,2,16128,1244,0.01,0.08,7.71,12.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-06,AI,1,16128,1245,0.01,0.07,7.72,11.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-07,AI,0,16128,1245,0,0.03,7.72,5.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-08,AI,11,16128,1256,0.07,0.02,7.79,2.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-09,AI,1,16128,1257,0.01,0.02,7.79,2.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-10,AI,1,16128,1258,0.01,0.02,7.8,2.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-11,AI,2,16128,1260,0.01,0.02,7.81,2.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-12,AI,1,16128,1261,0.01,0.01,7.82,1.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-13,AI,0,16128,1261,0,0.01,7.82,1.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-14,AI,0,16128,1261,0,0.02,7.82,2.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-15,AI,5,16128,1266,0.03,0.02,7.85,2.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-16,AI,0,16128,1266,0,0.03,7.85,4,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-17,AI,9,16128,1275,0.06,0.03,7.91,4,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-18,AI,3,16128,1278,0.02,0.03,7.92,4,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-19,AI,11,16128,1289,0.07,0.03,7.99,4,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-20,AI,0,16128,1289,0,0.1,7.99,16.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-21,AI,0,16128,1289,0,0.15,7.99,24.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-22,AI,5,16128,1294,0.03,0.17,8.02,27.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-23,AI,89,16128,1383,0.55,0.22,8.58,35.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-24,AI,64,16128,1447,0.4,0.22,8.97,35.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-25,AI,22,16128,1469,0.14,0.22,9.11,35.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-26,AI,66,16128,1535,0.41,0.26,9.52,41.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-27,AI,0,16128,1535,0,0.3,9.52,48.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-28,AI,0,16128,1535,0,0.41,9.52,66,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-29,AI,48,16128,1583,0.3,0.51,9.82,82.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-30,AI,138,16128,1721,0.86,0.47,10.67,76.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-03-31,AI,188,16128,1909,1.17,0.47,11.84,76.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-04-01,AI,135,16128,2044,0.84,0.47,12.67,76.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-04-02,AI,24,16128,2068,0.15,0.43,12.82,69.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-04-03,AI,0,16128,2068,0,0.31,12.82,50.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-04-04,AI,0,16128,2068,0,0.24,12.82,39,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-04-05,AI,0,16128,2068,0,0.18,12.82,28.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-04-06,AI,5,16128,2073,0.03,0.27,12.85,43.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-04-07,AI,109,16128,2182,0.68,0.27,13.53,43.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-04-08,AI,60,16128,2242,0.37,0.27,13.9,43.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-04-09,AI,128,16128,2370,0.79,0.3,14.69,48.29,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-04-10,AI,0,16128,2370,0,0.31,14.69,50.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-04-11,AI,0,16128,2370,0,0.24,14.69,39.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-04-12,AI,36,16128,2406,0.22,0.19,14.92,31.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-04-13,AI,20,16128,2426,0.12,0.08,15.04,13.43,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-04-14,AI,30,16128,2456,0.19,0.09,15.23,14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-04-15,AI,6,16128,2462,0.04,0.09,15.27,14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
2021-04-16,AI,2,16128,2464,0.01,0.12,15.28,20.14,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed
