date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202106,AG,contact_comm,12,indication,685845,184,NA,0.002,0.2,0.5,0,0.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202107,AG,contact_comm,31,indication,685845,215,NA,0.003,0.3,0.5,0,0.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,AG,contact_comm,20,indication,685845,235,NA,0.001,0.1,0.4,0,0.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,AG,contact_comm,208,indication,685845,443,NA,0.015,1.5,0.6,0.03,0.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,AG,contact_comm,33,indication,685845,476,NA,0.002,0.2,0.5,0,0.07,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,AG,contact_comm,2,indication,685845,478,NA,0,0,0.5,0,0.07,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,AG,contact_comm,2,indication,685845,480,NA,0,0,0.4,0,0.07,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,AG,contact_comm,68,indication,685845,548,NA,0.004,0.4,0.4,0.01,0.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,AG,contact_comm,28,indication,685845,576,NA,0.001,0.1,0.4,0,0.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,AG,contact_comm,1,indication,685845,577,NA,0,0,0.3,0,0.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,AG,contact_comm,0,indication,685845,577,NA,0,0,0.3,0,0.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,AG,contact_comm,0,indication,685845,577,NA,0,0,0.2,0,0.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,AG,contact_comm,13,indication,685845,590,NA,0,0,0.2,0,0.09,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,AG,contact_comm,14,indication,685845,604,NA,0,0,0.2,0,0.09,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,AG,contact_comm,32,indication,685845,636,NA,0.001,0.1,0.2,0,0.09,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,AG,contact_comm,41,indication,685845,677,NA,0.001,0.1,0.2,0.01,0.1,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,AG,contact_comm,15,indication,685845,692,NA,0,0,0.2,0,0.1,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,AG,contact_comm,22,indication,685845,714,NA,0,0,0.1,0,0.1,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,AG,contact_comm,32,indication,685845,746,NA,0.001,0.1,0.1,0,0.11,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,AG,contact_comm,36,indication,685845,782,NA,0.001,0.1,0.1,0.01,0.11,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,AG,contact_comm,19,indication,685845,801,NA,0.001,0.1,0.1,0,0.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,AG,contact_comm,15,indication,685845,816,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,AG,contact_comm,8,indication,685845,824,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,AG,contact_comm,7,indication,685845,831,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,AG,contact_comm,5,indication,685845,836,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202131,AG,contact_comm,4,indication,685845,840,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202132,AG,contact_comm,1,indication,685845,841,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202133,AG,contact_comm,3,indication,685845,844,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202134,AG,contact_comm,1,indication,685845,845,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202135,AG,contact_comm,4,indication,685845,849,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202136,AG,contact_comm,0,indication,685845,849,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202137,AG,contact_comm,0,indication,685845,849,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202138,AG,contact_comm,1,indication,685845,850,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202139,AG,contact_comm,0,indication,685845,850,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202140,AG,contact_comm,0,indication,685845,850,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202052,AG,other,1,indication,685845,1,NA,1,100,100,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202053,AG,other,7,indication,685845,8,NA,0.029,2.9000000000000004,3.3000000000000003,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202101,AG,other,180,indication,685845,188,NA,0.071,7.1,6.800000000000001,0.03,0.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202102,AG,other,270,indication,685845,458,NA,0.077,7.7,7.3,0.04,0.07,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202103,AG,other,391,indication,685845,849,NA,0.063,6.3,6.800000000000001,0.06,0.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202104,AG,other,313,indication,685845,1162,NA,0.049,4.9,6.2,0.05,0.17,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202105,AG,other,429,indication,685845,1591,NA,0.05,5,5.800000000000001,0.06,0.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202106,AG,other,282,indication,685845,1873,NA,0.037,3.6999999999999997,5.3,0.04,0.27,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202107,AG,other,395,indication,685845,2268,NA,0.036,3.5999999999999996,4.9,0.06,0.33,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,AG,other,763,indication,685845,3031,NA,0.051,5.1,5,0.11,0.44,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,AG,other,616,indication,685845,3647,NA,0.045,4.5,4.9,0.09,0.53,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,AG,other,745,indication,685845,4392,NA,0.055,5.5,5,0.11,0.64,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,AG,other,1302,indication,685845,5694,NA,0.123,12.3,5.7,0.19,0.83,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,AG,other,1927,indication,685845,7621,NA,0.117,11.700000000000001,6.6000000000000005,0.28,1.11,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,AG,other,3561,indication,685845,11182,NA,0.227,22.7,8.5,0.52,1.63,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,AG,other,4266,indication,685845,15448,NA,0.204,20.4,10.2,0.62,2.25,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,AG,other,6444,indication,685845,21892,NA,0.256,25.6,12.4,0.94,3.19,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,AG,other,7563,indication,685845,29455,NA,0.253,25.3,14.2,1.1,4.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,AG,other,5307,indication,685845,34762,NA,0.213,21.3,15,0.77,5.07,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,AG,other,7056,indication,685845,41818,NA,0.203,20.3,15.7,1.03,6.1,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,AG,other,12167,indication,685845,53985,NA,0.372,37.2,18,1.77,7.87,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,AG,other,17816,indication,685845,71801,NA,0.462,46.2,21.2,2.6,10.47,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,AG,other,21134,indication,685845,92935,NA,0.517,51.7,24.5,3.08,13.55,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,AG,other,25202,indication,685845,118137,NA,0.492,49.2,27.500000000000004,3.67,17.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,AG,other,34828,indication,685845,152965,NA,0.699,69.89999999999999,31.900000000000002,5.08,22.3,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,AG,other,31049,indication,685845,184014,NA,0.734,73.4,35.199999999999996,4.53,26.83,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,AG,other,27496,indication,685845,211510,NA,0.765,76.5,37.9,4.01,30.84,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,AG,other,28567,indication,685845,240077,NA,0.818,81.8,40.5,4.17,35,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,AG,other,30255,indication,685845,270332,NA,0.846,84.6,43,4.41,39.42,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,AG,other,23954,indication,685845,294286,NA,0.813,81.3,44.7,3.49,42.91,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,AG,other,14681,indication,685845,308967,NA,0.768,76.8,45.6,2.14,45.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,AG,other,11038,indication,685845,320005,NA,0.75,75,46.2,1.61,46.66,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202131,AG,other,9754,indication,685845,329759,NA,0.762,76.2,46.800000000000004,1.42,48.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202132,AG,other,8035,indication,685845,337794,NA,0.718,71.8,47.199999999999996,1.17,49.25,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202133,AG,other,8880,indication,685845,346674,NA,0.735,73.5,47.599999999999994,1.29,50.55,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202134,AG,other,11088,indication,685845,357762,NA,0.737,73.7,48.1,1.62,52.16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202135,AG,other,10930,indication,685845,368692,NA,0.738,73.8,48.6,1.59,53.76,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202136,AG,other,13263,indication,685845,381955,NA,0.77,77,49.3,1.93,55.69,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202137,AG,other,14810,indication,685845,396765,NA,0.769,76.9,49.9,2.16,57.85,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202138,AG,other,11986,indication,685845,408751,NA,0.739,73.9,50.4,1.75,59.6,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202139,AG,other,10978,indication,685845,419729,NA,0.751,75.1,50.9,1.6,61.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202140,AG,other,10367,indication,685845,430096,NA,0.767,76.7,51.300000000000004,1.51,62.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202052,AI,age,33,indication,16128,33,NA,0.733,73.3,73.3,0.2,0.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202053,AI,age,0,indication,16128,33,NA,NA,NA,73.3,0,0.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202101,AI,age,237,indication,16128,270,NA,0.673,67.30000000000001,68,1.47,1.67,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202102,AI,age,103,indication,16128,373,NA,0.531,53.1,63.1,0.64,2.31,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202103,AI,age,149,indication,16128,522,NA,0.416,41.6,55.00000000000001,0.92,3.24,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202104,AI,age,116,indication,16128,638,NA,0.667,66.7,56.8,0.72,3.96,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202105,AI,age,208,indication,16128,846,NA,0.646,64.60000000000001,58.5,1.29,5.25,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202106,AI,age,143,indication,16128,989,NA,0.483,48.3,56.8,0.89,6.13,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202107,AI,age,165,indication,16128,1154,NA,0.408,40.8,53.800000000000004,1.02,7.16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,AI,age,58,indication,16128,1212,NA,0.537,53.7,53.800000000000004,0.36,7.51,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,AI,age,51,indication,16128,1263,NA,0.68,68,54.300000000000004,0.32,7.83,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,AI,age,45,indication,16128,1308,NA,0.425,42.5,53.7,0.28,8.11,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,AI,age,18,indication,16128,1326,NA,0.75,75,53.900000000000006,0.11,8.22,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,AI,age,133,indication,16128,1459,NA,0.396,39.6,52.2,0.82,9.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,AI,age,169,indication,16128,1628,NA,0.256,25.6,47.099999999999994,1.05,10.09,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,AI,age,52,indication,16128,1680,NA,0.165,16.5,44.6,0.32,10.42,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,AI,age,8,indication,16128,1688,NA,0.076,7.6,43.6,0.05,10.47,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,AI,age,157,indication,16128,1845,NA,0.243,24.3,40.8,0.97,11.44,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,AI,age,156,indication,16128,2001,NA,0.142,14.2,35.6,0.97,12.41,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,AI,age,59,indication,16128,2060,NA,0.084,8.4,32.6,0.37,12.77,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,AI,age,28,indication,16128,2088,NA,0.056,5.6000000000000005,30.599999999999998,0.17,12.95,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,AI,age,65,indication,16128,2153,NA,0.083,8.3,28.299999999999997,0.4,13.35,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,AI,age,36,indication,16128,2189,NA,0.031,3.1,24.9,0.22,13.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,AI,age,22,indication,16128,2211,NA,0.019,1.9,22.2,0.14,13.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,AI,age,27,indication,16128,2238,NA,0.039,3.9,21.099999999999998,0.17,13.88,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,AI,age,11,indication,16128,2249,NA,0.023,2.3,20.3,0.07,13.94,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,AI,age,9,indication,16128,2258,NA,0.012,1.2,19,0.06,14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,AI,age,11,indication,16128,2269,NA,0.013,1.3,17.9,0.07,14.07,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,AI,age,3,indication,16128,2272,NA,0.008,0.8,17.4,0.02,14.09,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,AI,age,2,indication,16128,2274,NA,0.009,0.8999999999999999,17.1,0.01,14.1,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,AI,age,3,indication,16128,2277,NA,0.022,2.1999999999999997,17,0.02,14.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,AI,age,2,indication,16128,2279,NA,0.013,1.3,16.8,0.01,14.13,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202131,AI,age,5,indication,16128,2284,NA,0.031,3.1,16.7,0.03,14.16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202132,AI,age,7,indication,16128,2291,NA,0.038,3.8,16.5,0.04,14.21,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202133,AI,age,4,indication,16128,2295,NA,0.022,2.1999999999999997,16.3,0.02,14.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202134,AI,age,6,indication,16128,2301,NA,0.018,1.7999999999999998,16,0.04,14.27,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202135,AI,age,17,indication,16128,2318,NA,0.053,5.3,15.7,0.11,14.37,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202136,AI,age,18,indication,16128,2336,NA,0.057,5.7,15.5,0.11,14.48,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202137,AI,age,32,indication,16128,2368,NA,0.062,6.2,15.2,0.2,14.68,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202138,AI,age,22,indication,16128,2390,NA,0.07,7.000000000000001,15.1,0.14,14.82,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202139,AI,age,16,indication,16128,2406,NA,0.047,4.7,14.799999999999999,0.1,14.92,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202140,AI,age,21,indication,16128,2427,NA,0.068,6.800000000000001,14.7,0.13,15.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202052,AI,chronic_disease,6,indication,16128,6,NA,0.133,13.3,13.3,0.04,0.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202053,AI,chronic_disease,0,indication,16128,6,NA,NA,NA,13.3,0,0.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202101,AI,chronic_disease,78,indication,16128,84,NA,0.222,22.2,21.2,0.48,0.52,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202102,AI,chronic_disease,54,indication,16128,138,NA,0.278,27.800000000000004,23.400000000000002,0.33,0.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202103,AI,chronic_disease,141,indication,16128,279,NA,0.394,39.4,29.4,0.87,1.73,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202104,AI,chronic_disease,27,indication,16128,306,NA,0.155,15.5,27.200000000000003,0.17,1.9,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202105,AI,chronic_disease,77,indication,16128,383,NA,0.239,23.9,26.5,0.48,2.37,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202106,AI,chronic_disease,102,indication,16128,485,NA,0.345,34.5,27.900000000000002,0.63,3.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202107,AI,chronic_disease,136,indication,16128,621,NA,0.337,33.7,28.999999999999996,0.84,3.85,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,AI,chronic_disease,26,indication,16128,647,NA,0.241,24.099999999999998,28.7,0.16,4.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,AI,chronic_disease,24,indication,16128,671,NA,0.32,32,28.799999999999997,0.15,4.16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,AI,chronic_disease,51,indication,16128,722,NA,0.481,48.1,29.7,0.32,4.48,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,AI,chronic_disease,4,indication,16128,726,NA,0.167,16.7,29.5,0.02,4.5,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,AI,chronic_disease,115,indication,16128,841,NA,0.342,34.2,30.099999999999998,0.71,5.21,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,AI,chronic_disease,388,indication,16128,1229,NA,0.589,58.9,35.6,2.41,7.62,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,AI,chronic_disease,170,indication,16128,1399,NA,0.54,54,37.1,1.05,8.67,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,AI,chronic_disease,45,indication,16128,1444,NA,0.429,42.9,37.3,0.28,8.95,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,AI,chronic_disease,295,indication,16128,1739,NA,0.456,45.6,38.5,1.83,10.78,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,AI,chronic_disease,511,indication,16128,2250,NA,0.464,46.400000000000006,40,3.17,13.95,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,AI,chronic_disease,281,indication,16128,2531,NA,0.401,40.1,40,1.74,15.69,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,AI,chronic_disease,86,indication,16128,2617,NA,0.173,17.299999999999997,38.4,0.53,16.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,AI,chronic_disease,253,indication,16128,2870,NA,0.322,32.2,37.7,1.57,17.8,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,AI,chronic_disease,210,indication,16128,3080,NA,0.178,17.8,35.099999999999994,1.3,19.1,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,AI,chronic_disease,168,indication,16128,3248,NA,0.145,14.499999999999998,32.7,1.04,20.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,AI,chronic_disease,78,indication,16128,3326,NA,0.113,11.3,31.3,0.48,20.62,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,AI,chronic_disease,51,indication,16128,3377,NA,0.109,10.9,30.4,0.32,20.94,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,AI,chronic_disease,54,indication,16128,3431,NA,0.071,7.1,28.9,0.33,21.27,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,AI,chronic_disease,64,indication,16128,3495,NA,0.078,7.8,27.500000000000004,0.4,21.67,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,AI,chronic_disease,19,indication,16128,3514,NA,0.054,5.4,26.900000000000002,0.12,21.79,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,AI,chronic_disease,18,indication,16128,3532,NA,0.078,7.8,26.6,0.11,21.9,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,AI,chronic_disease,11,indication,16128,3543,NA,0.082,8.200000000000001,26.400000000000002,0.07,21.97,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,AI,chronic_disease,12,indication,16128,3555,NA,0.081,8.1,26.200000000000003,0.07,22.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
