date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202110,AG,contact_comm,13,indication,685845,168,0,0.003,0.3,0.6,0,0.02,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202111,AG,contact_comm,0,indication,685845,168,0,0,0,0.5,0,0.02,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202112,AG,contact_comm,3,indication,685845,171,0,0,0,0.4,0,0.02,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202113,AG,contact_comm,64,indication,685845,235,0,0.01,1,0.5,0.01,0.03,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202114,AG,contact_comm,25,indication,685845,260,0,0.003,0.3,0.5,0,0.04,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202115,AG,contact_comm,1,indication,685845,261,0,0,0,0.4,0,0.04,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202116,AG,contact_comm,0,indication,685845,261,0,0,0,0.4,0,0.04,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202117,AG,contact_comm,0,indication,685845,261,0,0,0,0.3,0,0.04,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202118,AG,contact_comm,9,indication,685845,270,0,0.001,0.1,0.3,0,0.04,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202119,AG,contact_comm,2,indication,685845,272,0,0,0,0.3,0,0.04,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202120,AG,contact_comm,5,indication,685845,277,0,0,0,0.2,0,0.04,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202121,AG,contact_comm,13,indication,685845,290,0,0.001,0.1,0.2,0,0.04,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202122,AG,contact_comm,17,indication,685845,307,0,0.001,0.1,0.2,0,0.04,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202123,AG,contact_comm,17,indication,685845,324,0,0.001,0.1,0.2,0,0.05,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,AG,contact_comm,34,indication,685845,358,0.1,0.002,0.2,0.2,0,0.05,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,AG,contact_comm,35,indication,685845,393,0.1,0.001,0.1,0.2,0.01,0.06,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,AG,contact_comm,22,indication,685845,415,0.1,0.001,0.1,0.2,0,0.06,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,AG,contact_comm,24,indication,685845,439,0.1,0.001,0.1,0.2,0,0.06,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,AG,contact_comm,20,indication,685845,459,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202129,AG,contact_comm,19,indication,685845,478,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202130,AG,contact_comm,9,indication,685845,487,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202131,AG,contact_comm,8,indication,685845,495,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202132,AG,contact_comm,3,indication,685845,498,0.1,0,0,0.1,0,0.07,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202133,AG,contact_comm,5,indication,685845,503,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202134,AG,contact_comm,1,indication,685845,504,0.1,0,0,0.1,0,0.07,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202135,AG,contact_comm,5,indication,685845,509,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202136,AG,contact_comm,0,indication,685845,509,0.1,0,0,0.1,0,0.07,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202137,AG,contact_comm,3,indication,685845,512,0.1,0,0,0.1,0,0.07,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202138,AG,contact_comm,1,indication,685845,513,0.1,0,0,0.1,0,0.07,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202139,AG,contact_comm,5,indication,685845,518,0.1,0.001,0.1,0.1,0,0.08,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202140,AG,contact_comm,2,indication,685845,520,0.1,0,0,0.1,0,0.08,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202052,AG,other,0,indication,685845,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202053,AG,other,1,indication,685845,1,0,0.5,50,50,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202101,AG,other,0,indication,685845,1,0,0,0,16.7,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202102,AG,other,2,indication,685845,3,0,0.143,14.299999999999999,15,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202103,AG,other,8,indication,685845,11,0,0.048,4.8,5.8999999999999995,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202104,AG,other,14,indication,685845,25,0,0.018,1.7999999999999998,2.6,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202105,AG,other,184,indication,685845,209,0,0.071,7.1,5.8999999999999995,0.03,0.03,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202106,AG,other,236,indication,685845,445,0.1,0.092,9.2,7.3,0.03,0.06,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202107,AG,other,165,indication,685845,610,0.1,0.031,3.1,5.4,0.02,0.09,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202108,AG,other,492,indication,685845,1102,0.2,0.075,7.5,6.2,0.07,0.16,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202109,AG,other,419,indication,685845,1521,0.2,0.07,7.000000000000001,6.4,0.06,0.22,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202110,AG,other,257,indication,685845,1778,0.3,0.055,5.5,6.2,0.04,0.26,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202111,AG,other,435,indication,685845,2213,0.3,0.084,8.4,6.6000000000000005,0.06,0.32,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202112,AG,other,499,indication,685845,2712,0.4,0.059,5.8999999999999995,6.4,0.07,0.4,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202113,AG,other,322,indication,685845,3034,0.4,0.051,5.1,6.3,0.05,0.44,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202114,AG,other,845,indication,685845,3879,0.6,0.095,9.5,6.800000000000001,0.12,0.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202115,AG,other,1248,indication,685845,5127,0.7,0.194,19.400000000000002,8,0.18,0.75,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202116,AG,other,1736,indication,685845,6863,1,0.211,21.099999999999998,9.5,0.25,1,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202117,AG,other,3463,indication,685845,10326,1.5,0.355,35.5,12.6,0.5,1.51,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202118,AG,other,3731,indication,685845,14057,2,0.308,30.8,15,0.54,2.05,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202119,AG,other,4050,indication,685845,18107,2.6,0.281,28.1,16.7,0.59,2.64,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202120,AG,other,7142,indication,685845,25249,3.7,0.333,33.300000000000004,19.5,1.04,3.68,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202121,AG,other,2906,indication,685845,28155,4.1,0.167,16.7,19.1,0.42,4.11,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202122,AG,other,4244,indication,685845,32399,4.7,0.163,16.3,18.7,0.62,4.72,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202123,AG,other,9046,indication,685845,41445,6,0.467,46.7,21.5,1.32,6.04,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,AG,other,11425,indication,685845,52870,7.7,0.64,64,25.1,1.67,7.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,AG,other,18713,indication,685845,71583,10.4,0.787,78.7,30.599999999999998,2.73,10.44,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,AG,other,22463,indication,685845,94046,13.7,0.851,85.1,36.1,3.28,13.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,AG,other,27256,indication,685845,121302,17.7,0.875,87.5,41.6,3.97,17.69,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,AG,other,20405,indication,685845,141707,20.7,0.838,83.8,44.800000000000004,2.98,20.66,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202129,AG,other,11523,indication,685845,153230,22.3,0.786,78.60000000000001,46.300000000000004,1.68,22.34,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202130,AG,other,7588,indication,685845,160818,23.4,0.774,77.4,47.199999999999996,1.11,23.45,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202131,AG,other,5399,indication,685845,166217,24.2,0.764,76.4,47.8,0.79,24.24,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202132,AG,other,4495,indication,685845,170712,24.9,0.726,72.6,48.3,0.66,24.89,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202133,AG,other,3854,indication,685845,174566,25.5,0.728,72.8,48.6,0.56,25.45,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202134,AG,other,4567,indication,685845,179133,26.1,0.75,75,49.1,0.67,26.12,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202135,AG,other,4236,indication,685845,183369,26.7,0.763,76.3,49.5,0.62,26.74,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202136,AG,other,4599,indication,685845,187968,27.4,0.764,76.4,49.9,0.67,27.41,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202137,AG,other,5873,indication,685845,193841,28.3,0.785,78.5,50.5,0.86,28.26,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202138,AG,other,6770,indication,685845,200611,29.3,0.754,75.4,51,0.99,29.25,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202139,AG,other,7339,indication,685845,207950,30.3,0.759,75.9,51.6,1.07,30.32,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202140,AG,other,7676,indication,685845,215626,31.4,0.776,77.60000000000001,52.300000000000004,1.12,31.44,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202052,AI,age,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202053,AI,age,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202101,AI,age,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202102,AI,age,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202103,AI,age,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202104,AI,age,34,indication,16128,34,0.2,0.694,69.39999999999999,69.39999999999999,0.21,0.21,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202105,AI,age,202,indication,16128,236,1.5,0.714,71.39999999999999,71.1,1.25,1.46,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202106,AI,age,92,indication,16128,328,2,0.526,52.6,64.7,0.57,2.03,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202107,AI,age,152,indication,16128,480,3,0.433,43.3,55.900000000000006,0.94,2.98,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202108,AI,age,42,indication,16128,522,3.2,0.689,68.89999999999999,56.8,0.26,3.24,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202109,AI,age,0,indication,16128,522,3.2,0,0,55.400000000000006,0,3.24,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202110,AI,age,39,indication,16128,561,3.5,0.358,35.8,53.400000000000006,0.24,3.48,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202111,AI,age,13,indication,16128,574,3.6,0.481,48.1,53.2,0.08,3.56,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202112,AI,age,13,indication,16128,587,3.6,0.155,15.5,50.5,0.08,3.64,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202113,AI,age,45,indication,16128,632,3.9,0.523,52.300000000000004,50.6,0.28,3.92,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202114,AI,age,14,indication,16128,646,4,0.424,42.4,50.4,0.09,4.01,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202115,AI,age,3,indication,16128,649,4,0.103,10.299999999999999,49.5,0.02,4.02,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202116,AI,age,99,indication,16128,748,4.6,0.493,49.3,49.5,0.61,4.64,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202117,AI,age,126,indication,16128,874,5.4,0.215,21.5,41.699999999999996,0.78,5.42,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202118,AI,age,37,indication,16128,911,5.6,0.123,12.3,38,0.23,5.65,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202119,AI,age,6,indication,16128,917,5.7,0.053,5.3,36.5,0.04,5.69,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202120,AI,age,55,indication,16128,972,6,0.119,11.899999999999999,32.7,0.34,6.03,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202121,AI,age,32,indication,16128,1004,6.2,0.066,6.6000000000000005,28.999999999999996,0.2,6.23,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202122,AI,age,12,indication,16128,1016,6.3,0.031,3.1,26.400000000000002,0.07,6.3,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202123,AI,age,22,indication,16128,1038,6.4,0.052,5.2,24.3,0.14,6.44,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,AI,age,11,indication,16128,1049,6.5,0.034,3.4000000000000004,22.8,0.07,6.5,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,AI,age,6,indication,16128,1055,6.5,0.009,0.8999999999999999,20.1,0.04,6.54,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,AI,age,9,indication,16128,1064,6.6,0.012,1.2,17.7,0.06,6.6,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,AI,age,6,indication,16128,1070,6.6,0.018,1.7999999999999998,16.900000000000002,0.04,6.63,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,AI,age,3,indication,16128,1073,6.7,0.019,1.9,16.5,0.02,6.65,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202129,AI,age,0,indication,16128,1073,6.7,0,0,16.3,0,6.65,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202130,AI,age,1,indication,16128,1074,6.7,0.013,1.3,16.1,0.01,6.66,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202131,AI,age,1,indication,16128,1075,6.7,0.013,1.3,15.9,0.01,6.67,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202132,AI,age,2,indication,16128,1077,6.7,0.023,2.3,15.8,0.01,6.68,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202133,AI,age,0,indication,16128,1077,6.7,0,0,15.6,0,6.68,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202134,AI,age,0,indication,16128,1077,6.7,0,0,15.4,0,6.68,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202135,AI,age,8,indication,16128,1085,6.7,0.07,7.000000000000001,15.299999999999999,0.05,6.73,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202136,AI,age,6,indication,16128,1091,6.8,0.052,5.2,15.1,0.04,6.76,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202137,AI,age,3,indication,16128,1094,6.8,0.018,1.7999999999999998,14.799999999999999,0.02,6.78,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202138,AI,age,5,indication,16128,1099,6.8,0.026,2.6,14.499999999999998,0.03,6.81,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202139,AI,age,9,indication,16128,1108,6.9,0.038,3.8,14.2,0.06,6.87,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202140,AI,age,17,indication,16128,1125,7,0.071,7.1,14.000000000000002,0.11,6.98,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202052,AI,chronic_disease,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202053,AI,chronic_disease,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202101,AI,chronic_disease,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202102,AI,chronic_disease,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202103,AI,chronic_disease,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202104,AI,chronic_disease,6,indication,16128,6,0,0.122,12.2,12.2,0.04,0.04,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202105,AI,chronic_disease,59,indication,16128,65,0.4,0.208,20.8,19.6,0.37,0.4,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202106,AI,chronic_disease,45,indication,16128,110,0.7,0.257,25.7,21.7,0.28,0.68,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202107,AI,chronic_disease,121,indication,16128,231,1.4,0.345,34.5,26.900000000000002,0.75,1.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202108,AI,chronic_disease,10,indication,16128,241,1.5,0.164,16.400000000000002,26.200000000000003,0.06,1.49,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202109,AI,chronic_disease,6,indication,16128,247,1.5,0.261,26.1,26.200000000000003,0.04,1.53,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202110,AI,chronic_disease,51,indication,16128,298,1.8,0.468,46.800000000000004,28.4,0.32,1.85,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202111,AI,chronic_disease,6,indication,16128,304,1.9,0.222,22.2,28.199999999999996,0.04,1.88,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202112,AI,chronic_disease,25,indication,16128,329,2,0.298,29.799999999999997,28.299999999999997,0.16,2.04,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202113,AI,chronic_disease,31,indication,16128,360,2.2,0.36,36,28.799999999999997,0.19,2.23,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202114,AI,chronic_disease,13,indication,16128,373,2.3,0.394,39.4,29.099999999999998,0.08,2.31,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202115,AI,chronic_disease,15,indication,16128,388,2.4,0.517,51.7,29.599999999999998,0.09,2.41,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202116,AI,chronic_disease,78,indication,16128,466,2.9,0.388,38.800000000000004,30.8,0.48,2.89,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202117,AI,chronic_disease,329,indication,16128,795,4.9,0.561,56.10000000000001,37.9,2.04,4.93,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202118,AI,chronic_disease,169,indication,16128,964,6,0.56,56.00000000000001,40.2,1.05,5.98,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202119,AI,chronic_disease,30,indication,16128,994,6.2,0.265,26.5,39.6,0.19,6.16,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202120,AI,chronic_disease,205,indication,16128,1199,7.4,0.444,44.4,40.300000000000004,1.27,7.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202121,AI,chronic_disease,129,indication,16128,1328,8.2,0.267,26.700000000000003,38.4,0.8,8.23,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202122,AI,chronic_disease,98,indication,16128,1426,8.8,0.252,25.2,37.1,0.61,8.84,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202123,AI,chronic_disease,61,indication,16128,1487,9.2,0.145,14.499999999999998,34.8,0.38,9.22,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,AI,chronic_disease,39,indication,16128,1526,9.5,0.119,11.899999999999999,33.2,0.24,9.46,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,AI,chronic_disease,52,indication,16128,1578,9.8,0.079,7.9,30,0.32,9.78,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,AI,chronic_disease,53,indication,16128,1631,10.1,0.071,7.1,27.200000000000003,0.33,10.11,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,AI,chronic_disease,19,indication,16128,1650,10.2,0.057,5.7,26.1,0.12,10.23,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,AI,chronic_disease,15,indication,16128,1665,10.3,0.097,9.700000000000001,25.7,0.09,10.32,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202129,AI,chronic_disease,4,indication,16128,1669,10.3,0.039,3.9,25.3,0.02,10.35,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202130,AI,chronic_disease,4,indication,16128,1673,10.4,0.053,5.3,25.1,0.02,10.37,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202131,AI,chronic_disease,4,indication,16128,1677,10.4,0.05,5,24.9,0.02,10.4,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202132,AI,chronic_disease,1,indication,16128,1678,10.4,0.012,1.2,24.6,0.01,10.4,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202133,AI,chronic_disease,4,indication,16128,1682,10.4,0.074,7.3999999999999995,24.4,0.02,10.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202134,AI,chronic_disease,8,indication,16128,1690,10.5,0.072,7.199999999999999,24.2,0.05,10.48,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202135,AI,chronic_disease,3,indication,16128,1693,10.5,0.026,2.6,23.799999999999997,0.02,10.5,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202136,AI,chronic_disease,8,indication,16128,1701,10.5,0.069,6.9,23.5,0.05,10.55,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202137,AI,chronic_disease,7,indication,16128,1708,10.6,0.043,4.3,23.1,0.04,10.59,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202138,AI,chronic_disease,12,indication,16128,1720,10.7,0.061,6.1,22.7,0.07,10.66,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202139,AI,chronic_disease,16,indication,16128,1736,10.8,0.068,6.800000000000001,22.2,0.1,10.76,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202140,AI,chronic_disease,14,indication,16128,1750,10.9,0.058,5.800000000000001,21.7,0.09,10.85,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202052,AI,med_prof,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202053,AI,med_prof,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202101,AI,med_prof,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202102,AI,med_prof,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202103,AI,med_prof,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202104,AI,med_prof,8,indication,16128,8,0,0.163,16.3,16.3,0.05,0.05,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
